"area","file","line","label","field","dynamic_name","column","declared_required","named","api_modules","target_tables","candidate_tables","disposition","candidate_nonempty_rows","scenario","evidence_key","note"
"supplier-sourcing","supplier-sourcing/index.vue","1016","退货原因","reason","","reason","True","False","file;inventory;purchase;supplierSourcing","sp_sourcing_event;sp_sourcing_supplier;sp_supplier_quote;sp_bid_evaluation;sp_performance_evaluation;sp_blacklist_record;sp_supplier_return;sp_supplier_return_item","sp_blacklist_record;sp_supplier_return","DATA_VALUE","2","SEEDED","sp_blacklist_record.reason:1;sp_supplier_return.reason:1",""
"supplier-sourcing","supplier-sourcing/index.vue","1031","审核决定","decision","","decision","False","False","file;inventory;purchase;supplierSourcing","sp_sourcing_event;sp_sourcing_supplier;sp_supplier_quote;sp_bid_evaluation;sp_performance_evaluation;sp_blacklist_record;sp_supplier_return;sp_supplier_return_item","","COMMAND_INPUT","0","USER_ENTERED","api:file;inventory;purchase;supplierSourcing","操作命令参数；成功执行后转化为状态、记录或关联行，不按同名列持久化。"
"supplier-sourcing","supplier-sourcing/index.vue","1036","审核意见","comment","","comment","True","False","file;inventory;purchase;supplierSourcing","sp_sourcing_event;sp_sourcing_supplier;sp_supplier_quote;sp_bid_evaluation;sp_performance_evaluation;sp_blacklist_record;sp_supplier_return;sp_supplier_return_item","","COMMAND_INPUT","0","USER_ENTERED","api:file;inventory;purchase;supplierSourcing","操作命令参数；成功执行后转化为状态、记录或关联行，不按同名列持久化。"
"system","system/dict/index.vue","522","字典编码","dictCode","","dict_code","True","False","dict","sys_user;sys_role;sys_user_role;sys_menu;sys_role_menu;sys_dict_type;sys_dict_data;sys_operation_audit_log;biz_document_template;biz_document_template_version;biz_document_default_binding;biz_document_generation","sys_dict_type","DATA_VALUE","9","SEEDED","sys_dict_type.dict_code:9",""
"system","system/dict/index.vue","530","字典名称","dictName","","dict_name","True","False","dict","sys_user;sys_role;sys_user_role;sys_menu;sys_role_menu;sys_dict_type;sys_dict_data;sys_operation_audit_log;biz_document_template;biz_document_template_version;biz_document_default_binding;biz_document_generation","sys_dict_type","DATA_VALUE","9","SEEDED","sys_dict_type.dict_name:9",""
"system","system/dict/index.vue","533","状态","status","","status","False","False","dict","sys_user;sys_role;sys_user_role;sys_menu;sys_role_menu;sys_dict_type;sys_dict_data;sys_operation_audit_log;biz_document_template;biz_document_template_version;biz_document_default_binding;biz_document_generation","biz_document_generation;biz_document_template_version;sys_dict_data;sys_dict_type;sys_menu;sys_role;sys_user","DATA_VALUE","167","SEEDED","biz_document_generation.status:2;biz_document_template_version.status:2;sys_dict_data.status:69;sys_dict_type.status:9;sys_menu.status:83;sys_role.status:1;sys_user.status:1",""
"system","system/dict/index.vue","555","字典标签","dictLabel","","dict_label","True","False","dict","sys_user;sys_role;sys_user_role;sys_menu;sys_role_menu;sys_dict_type;sys_dict_data;sys_operation_audit_log;biz_document_template;biz_document_template_version;biz_document_default_binding;biz_document_generation","sys_dict_data","DATA_VALUE","69","SEEDED","sys_dict_data.dict_label:69",""
"system","system/dict/index.vue","558","字典键值","dictValue","","dict_value","True","False","dict","sys_user;sys_role;sys_user_role;sys_menu;sys_role_menu;sys_dict_type;sys_dict_data;sys_operation_audit_log;biz_document_template;biz_document_template_version;biz_document_default_binding;biz_document_generation","sys_dict_data","DATA_VALUE","69","SEEDED","sys_dict_data.dict_value:69",""
"system","system/dict/index.vue","566","排序号","orderNum","","order_num","False","False","dict","sys_user;sys_role;sys_user_role;sys_menu;sys_role_menu;sys_dict_type;sys_dict_data;sys_operation_audit_log;biz_document_template;biz_document_template_version;biz_document_default_binding;biz_document_generation","sys_dict_data;sys_menu","DATA_VALUE","152","SEEDED","sys_dict_data.order_num:69;sys_menu.order_num:83",""
"system","system/dict/index.vue","569","CSS类名","cssClass","","css_class","False","False","dict","sys_user;sys_role;sys_user_role;sys_menu;sys_role_menu;sys_dict_type;sys_dict_data;sys_operation_audit_log;biz_document_template;biz_document_template_version;biz_document_default_binding;biz_document_generation","sys_dict_data","DATA_VALUE","1","SEEDED","sys_dict_data.css_class:1",""
"system","system/dict/index.vue","572","标签颜色","listClass","","list_class","False","False","dict","sys_user;sys_role;sys_user_role;sys_menu;sys_role_menu;sys_dict_type;sys_dict_data;sys_operation_audit_log;biz_document_template;biz_document_template_version;biz_document_default_binding;biz_document_generation","sys_dict_data","DATA_VALUE","69","SEEDED","sys_dict_data.list_class:69",""
"system","system/dict/index.vue","588","状态","status","","status","False","False","dict","sys_user;sys_role;sys_user_role;sys_menu;sys_role_menu;sys_dict_type;sys_dict_data;sys_operation_audit_log;biz_document_template;biz_document_template_version;biz_document_default_binding;biz_document_generation","biz_document_generation;biz_document_template_version;sys_dict_data;sys_dict_type;sys_menu;sys_role;sys_user","DATA_VALUE","167","SEEDED","biz_document_generation.status:2;biz_document_template_version.status:2;sys_dict_data.status:69;sys_dict_type.status:9;sys_menu.status:83;sys_role.status:1;sys_user.status:1",""
"system","system/document-templates/index.vue","634","模板编码","templateCode","","template_code","True","False","document","sys_user;sys_role;sys_user_role;sys_menu;sys_role_menu;sys_dict_type;sys_dict_data;sys_operation_audit_log;biz_document_template;biz_document_template_version;biz_document_default_binding;biz_document_generation","biz_document_template","DATA_VALUE","1","SEEDED","biz_document_template.template_code:1",""
"system","system/document-templates/index.vue","637","模板名称","templateName","","template_name","True","False","document","sys_user;sys_role;sys_user_role;sys_menu;sys_role_menu;sys_dict_type;sys_dict_data;sys_operation_audit_log;biz_document_template;biz_document_template_version;biz_document_default_binding;biz_document_generation","biz_document_template","DATA_VALUE","1","SEEDED","biz_document_template.template_name:1",""
"system","system/document-templates/index.vue","640","业务类型","businessType","","business_type","True","False","document","sys_user;sys_role;sys_user_role;sys_menu;sys_role_menu;sys_dict_type;sys_dict_data;sys_operation_audit_log;biz_document_template;biz_document_template_version;biz_document_default_binding;biz_document_generation","biz_document_default_binding;biz_document_generation;biz_document_template;sys_operation_audit_log","DATA_VALUE","6","SEEDED","biz_document_default_binding.business_type:1;biz_document_generation.business_type:2;biz_document_template.business_type:1;sys_operation_audit_log.business_type:2",""
"system","system/document-templates/index.vue","650","数据契约","schemaVersion","","schema_version","False","False","document","sys_user;sys_role;sys_user_role;sys_menu;sys_role_menu;sys_dict_type;sys_dict_data;sys_operation_audit_log;biz_document_template;biz_document_template_version;biz_document_default_binding;biz_document_generation","biz_document_generation;biz_document_template_version","DATA_VALUE","4","SEEDED","biz_document_generation.schema_version:2;biz_document_template_version.schema_version:2",""
"system","system/document-templates/index.vue","657","受限 HTML/CSS 模板","templateContent","","template_content","True","False","document","sys_user;sys_role;sys_user_role;sys_menu;sys_role_menu;sys_dict_type;sys_dict_data;sys_operation_audit_log;biz_document_template;biz_document_template_version;biz_document_default_binding;biz_document_generation","biz_document_template_version","DATA_VALUE","2","SEEDED","biz_document_template_version.template_content:2",""
"system","system/document-templates/index.vue","665","字段清单 JSON","fieldManifest","","field_manifest","True","False","document","sys_user;sys_role;sys_user_role;sys_menu;sys_role_menu;sys_dict_type;sys_dict_data;sys_operation_audit_log;biz_document_template;biz_document_template_version;biz_document_default_binding;biz_document_generation","biz_document_template_version","DATA_VALUE","2","SEEDED","biz_document_template_version.field_manifest:2",""
"system","system/document-templates/index.vue","668","备注","remark","","remark","False","False","document","sys_user;sys_role;sys_user_role;sys_menu;sys_role_menu;sys_dict_type;sys_dict_data;sys_operation_audit_log;biz_document_template;biz_document_template_version;biz_document_default_binding;biz_document_generation","biz_document_generation;biz_document_template;biz_document_template_version;sys_menu;sys_role;sys_user","DATA_VALUE","7","SEEDED","biz_document_generation.remark:2;biz_document_template.remark:1;biz_document_template_version.remark:2;sys_role.remark:1;sys_user.remark:1",""
"system","system/permissions/index.vue","1014","目标菜单","","","","True","False","system","sys_user;sys_role;sys_user_role;sys_menu;sys_role_menu;sys_dict_type;sys_dict_data;sys_operation_audit_log;biz_document_template;biz_document_template_version;biz_document_default_binding;biz_document_generation","","COMPOSITE_CONTROL","0","SEEDED_REFERENCE","target-table:nonempty","组合选择器或展示控件；值由内部子组件或关联对象提供。"
"system","system/permissions/index.vue","1033","菜单名称","menuName","","menu_name","True","False","system","sys_user;sys_role;sys_user_role;sys_menu;sys_role_menu;sys_dict_type;sys_dict_data;sys_operation_audit_log;biz_document_template;biz_document_template_version;biz_document_default_binding;biz_document_generation","sys_menu","DATA_VALUE","83","SEEDED","sys_menu.menu_name:83",""
"system","system/permissions/index.vue","1036","菜单类型","menuType","","menu_type","True","False","system","sys_user;sys_role;sys_user_role;sys_menu;sys_role_menu;sys_dict_type;sys_dict_data;sys_operation_audit_log;biz_document_template;biz_document_template_version;biz_document_default_binding;biz_document_generation","sys_menu","DATA_VALUE","83","SEEDED","sys_menu.menu_type:83",""
"system","system/permissions/index.vue","1043","父节点","parentId","","parent_id","False","False","system","sys_user;sys_role;sys_user_role;sys_menu;sys_role_menu;sys_dict_type;sys_dict_data;sys_operation_audit_log;biz_document_template;biz_document_template_version;biz_document_default_binding;biz_document_generation","sys_menu","DATA_VALUE","83","SEEDED","sys_menu.parent_id:83",""
"system","system/permissions/index.vue","1051","路由路径","path","","path","False","False","system","sys_user;sys_role;sys_user_role;sys_menu;sys_role_menu;sys_dict_type;sys_dict_data;sys_operation_audit_log;biz_document_template;biz_document_template_version;biz_document_default_binding;biz_document_generation","sys_menu","DATA_VALUE","16","SEEDED","sys_menu.path:16",""
"system","system/permissions/index.vue","1054","组件","component","","component","False","False","system","sys_user;sys_role;sys_user_role;sys_menu;sys_role_menu;sys_dict_type;sys_dict_data;sys_operation_audit_log;biz_document_template;biz_document_template_version;biz_document_default_binding;biz_document_generation","sys_menu","DATA_VALUE","15","SEEDED","sys_menu.component:15",""
"system","system/permissions/index.vue","1057","权限码","perms","","perms","False","False","system","sys_user;sys_role;sys_user_role;sys_menu;sys_role_menu;sys_dict_type;sys_dict_data;sys_operation_audit_log;biz_document_template;biz_document_template_version;biz_document_default_binding;biz_document_generation","sys_menu","DATA_VALUE","82","SEEDED","sys_menu.perms:82",""
"system","system/permissions/index.vue","1060","图标","icon","","icon","False","False","system","sys_user;sys_role;sys_user_role;sys_menu;sys_role_menu;sys_dict_type;sys_dict_data;sys_operation_audit_log;biz_document_template;biz_document_template_version;biz_document_default_binding;biz_document_generation","sys_menu","DATA_VALUE","16","SEEDED","sys_menu.icon:16",""
"system","system/permissions/index.vue","1063","排序","orderNum","","order_num","False","False","system","sys_user;sys_role;sys_user_role;sys_menu;sys_role_menu;sys_dict_type;sys_dict_data;sys_operation_audit_log;biz_document_template;biz_document_template_version;biz_document_default_binding;biz_document_generation","sys_dict_data;sys_menu","DATA_VALUE","152","SEEDED","sys_dict_data.order_num:69;sys_menu.order_num:83",""
"system","system/permissions/index.vue","1071","状态","status","","status","False","False","system","sys_user;sys_role;sys_user_role;sys_menu;sys_role_menu;sys_dict_type;sys_dict_data;sys_operation_audit_log;biz_document_template;biz_document_template_version;biz_document_default_binding;biz_document_generation","biz_document_generation;biz_document_template_version;sys_dict_data;sys_dict_type;sys_menu;sys_role;sys_user","DATA_VALUE","167","SEEDED","biz_document_generation.status:2;biz_document_template_version.status:2;sys_dict_data.status:69;sys_dict_type.status:9;sys_menu.status:83;sys_role.status:1;sys_user.status:1",""
"system","system/permissions/index.vue","1077","可见性","visible","","visible","False","False","system","sys_user;sys_role;sys_user_role;sys_menu;sys_role_menu;sys_dict_type;sys_dict_data;sys_operation_audit_log;biz_document_template;biz_document_template_version;biz_document_default_binding;biz_document_generation","sys_menu","DATA_VALUE","83","SEEDED","sys_menu.visible:83",""
"system","system/permissions/index.vue","1104","目标菜单","deleteTargetId","","delete_target_id","True","False","system","sys_user;sys_role;sys_user_role;sys_menu;sys_role_menu;sys_dict_type;sys_dict_data;sys_operation_audit_log;biz_document_template;biz_document_template_version;biz_document_default_binding;biz_document_generation","","COMMAND_INPUT","0","USER_ENTERED","api:system","操作命令参数；成功执行后转化为状态、记录或关联行，不按同名列持久化。"
"system","system/permissions/index.vue","1140","目标菜单","","","","True","False","system","sys_user;sys_role;sys_user_role;sys_menu;sys_role_menu;sys_dict_type;sys_dict_data;sys_operation_audit_log;biz_document_template;biz_document_template_version;biz_document_default_binding;biz_document_generation","","COMPOSITE_CONTROL","0","SEEDED_REFERENCE","target-table:nonempty","组合选择器或展示控件；值由内部子组件或关联对象提供。"
"system","system/roles/index.vue","505","角色编码","roleCode","","role_code","True","False","system","sys_user;sys_role;sys_user_role;sys_menu;sys_role_menu;sys_dict_type;sys_dict_data;sys_operation_audit_log;biz_document_template;biz_document_template_version;biz_document_default_binding;biz_document_generation","sys_role","DATA_VALUE","1","SEEDED","sys_role.role_code:1",""
"system","system/roles/index.vue","513","角色名称","roleName","","role_name","True","False","system","sys_user;sys_role;sys_user_role;sys_menu;sys_role_menu;sys_dict_type;sys_dict_data;sys_operation_audit_log;biz_document_template;biz_document_template_version;biz_document_default_binding;biz_document_generation","sys_role","DATA_VALUE","1","SEEDED","sys_role.role_name:1",""
"system","system/roles/index.vue","521","状态","status","","status","False","False","system","sys_user;sys_role;sys_user_role;sys_menu;sys_role_menu;sys_dict_type;sys_dict_data;sys_operation_audit_log;biz_document_template;biz_document_template_version;biz_document_default_binding;biz_document_generation","biz_document_generation;biz_document_template_version;sys_dict_data;sys_dict_type;sys_menu;sys_role;sys_user","DATA_VALUE","167","SEEDED","biz_document_generation.status:2;biz_document_template_version.status:2;sys_dict_data.status:69;sys_dict_type.status:9;sys_menu.status:83;sys_role.status:1;sys_user.status:1",""
"system","system/roles/index.vue","527","数据范围","dataScope","","data_scope","False","False","system","sys_user;sys_role;sys_user_role;sys_menu;sys_role_menu;sys_dict_type;sys_dict_data;sys_operation_audit_log;biz_document_template;biz_document_template_version;biz_document_default_binding;biz_document_generation","sys_role","DATA_VALUE","1","SEEDED","sys_role.data_scope:1",""
"system","system/roles/index.vue","560","角色编码","roleCode","","role_code","False","False","system","sys_user;sys_role;sys_user_role;sys_menu;sys_role_menu;sys_dict_type;sys_dict_data;sys_operation_audit_log;biz_document_template;biz_document_template_version;biz_document_default_binding;biz_document_generation","sys_role","DATA_VALUE","1","SEEDED","sys_role.role_code:1",""
"system","system/roles/index.vue","563","角色名称","roleName","","role_name","True","False","system","sys_user;sys_role;sys_user_role;sys_menu;sys_role_menu;sys_dict_type;sys_dict_data;sys_operation_audit_log;biz_document_template;biz_document_template_version;biz_document_default_binding;biz_document_generation","sys_role","DATA_VALUE","1","SEEDED","sys_role.role_name:1",""
"system","system/roles/index.vue","570","状态","status","","status","False","False","system","sys_user;sys_role;sys_user_role;sys_menu;sys_role_menu;sys_dict_type;sys_dict_data;sys_operation_audit_log;biz_document_template;biz_document_template_version;biz_document_default_binding;biz_document_generation","biz_document_generation;biz_document_template_version;sys_dict_data;sys_dict_type;sys_menu;sys_role;sys_user","DATA_VALUE","167","SEEDED","biz_document_generation.status:2;biz_document_template_version.status:2;sys_dict_data.status:69;sys_dict_type.status:9;sys_menu.status:83;sys_role.status:1;sys_user.status:1",""
"system","system/roles/index.vue","576","数据范围","dataScope","","data_scope","False","False","system","sys_user;sys_role;sys_user_role;sys_menu;sys_role_menu;sys_dict_type;sys_dict_data;sys_operation_audit_log;biz_document_template;biz_document_template_version;biz_document_default_binding;biz_document_generation","sys_role","DATA_VALUE","1","SEEDED","sys_role.data_scope:1",""
"system","system/users/index.vue","443","用户名","username","","username","True","False","system;user","sys_user;sys_role;sys_user_role;sys_menu;sys_role_menu;sys_dict_type;sys_dict_data;sys_operation_audit_log;biz_document_template;biz_document_template_version;biz_document_default_binding;biz_document_generation","sys_user","DATA_VALUE","1","SEEDED","sys_user.username:1",""
"system","system/users/index.vue","450","密码","password","","password","True","False","system;user","sys_user;sys_role;sys_user_role;sys_menu;sys_role_menu;sys_dict_type;sys_dict_data;sys_operation_audit_log;biz_document_template;biz_document_template_version;biz_document_default_binding;biz_document_generation","sys_user","DATA_VALUE","1","SEEDED","sys_user.password:1",""
"system","system/users/index.vue","453","姓名","realName","","real_name","False","False","system;user","sys_user;sys_role;sys_user_role;sys_menu;sys_role_menu;sys_dict_type;sys_dict_data;sys_operation_audit_log;biz_document_template;biz_document_template_version;biz_document_default_binding;biz_document_generation","sys_user","DATA_VALUE","1","SEEDED","sys_user.real_name:1",""
"system","system/users/index.vue","456","手机号","phone","","phone","False","False","system;user","sys_user;sys_role;sys_user_role;sys_menu;sys_role_menu;sys_dict_type;sys_dict_data;sys_operation_audit_log;biz_document_template;biz_document_template_version;biz_document_default_binding;biz_document_generation","sys_user","DATA_VALUE","1","SEEDED","sys_user.phone:1",""
"system","system/users/index.vue","459","邮箱","email","","email","False","False","system;user","sys_user;sys_role;sys_user_role;sys_menu;sys_role_menu;sys_dict_type;sys_dict_data;sys_operation_audit_log;biz_document_template;biz_document_template_version;biz_document_default_binding;biz_document_generation","sys_user","DATA_VALUE","1","SEEDED","sys_user.email:1",""
"system","system/users/index.vue","462","角色","roleIds","","role_ids","False","False","system;user","sys_user;sys_role;sys_user_role;sys_menu;sys_role_menu;sys_dict_type;sys_dict_data;sys_operation_audit_log;biz_document_template;biz_document_template_version;biz_document_default_binding;biz_document_generation","","API_READBACK","0","SEEDED","api:/system/users/520000000000008521#roleIds","已从隔离演示库对应 API 响应回读非空值。"
"technical-management","technical-management/index.vue","826","方案编号","code","","code","True","False","file;technicalManagement","technical_scheme;tech_drawing;tech_drawing_version;tech_drawing_review;tech_rfi;tech_rfi_response;tech_disclosure;tech_construction_reference;tech_acceptance_archive;tech_item","","API_READBACK","0","SEEDED","api:/technical-management/overview?projectId=520000000000000001#schemeCode","已从隔离演示库对应 API 响应回读非空值。"
"technical-management","technical-management/index.vue","829","方案类型","type","","type","False","False","file;technicalManagement","technical_scheme;tech_drawing;tech_drawing_version;tech_drawing_review;tech_rfi;tech_rfi_response;tech_disclosure;tech_construction_reference;tech_acceptance_archive;tech_item","","API_READBACK","0","SEEDED","api:/technical-management/overview?projectId=520000000000000001#schemeType","已从隔离演示库对应 API 响应回读非空值。"
"technical-management","technical-management/index.vue","839","方案名称","name","","name","True","False","file;technicalManagement","technical_scheme;tech_drawing;tech_drawing_version;tech_drawing_review;tech_rfi;tech_rfi_response;tech_disclosure;tech_construction_reference;tech_acceptance_archive;tech_item","","API_READBACK","0","SEEDED","api:/technical-management/overview?projectId=520000000000000001#schemeName","已从隔离演示库对应 API 响应回读非空值。"
"technical-management","technical-management/index.vue","842","责任人ID","responsibleUserId","","responsible_user_id","False","False","file;technicalManagement","technical_scheme;tech_drawing;tech_drawing_version;tech_drawing_review;tech_rfi;tech_rfi_response;tech_disclosure;tech_construction_reference;tech_acceptance_archive;tech_item","tech_item;technical_scheme","DATA_VALUE","6","SEEDED","tech_item.responsible_user_id:3;technical_scheme.responsible_user_id:3",""
"technical-management","technical-management/index.vue","845","计划生效日期","plannedDate","","planned_date","False","False","file;technicalManagement","technical_scheme;tech_drawing;tech_drawing_version;tech_drawing_review;tech_rfi;tech_rfi_response;tech_disclosure;tech_construction_reference;tech_acceptance_archive;tech_item","","API_READBACK","0","SEEDED","api:/technical-management/overview?projectId=520000000000000001#plannedEffectiveDate","已从隔离演示库对应 API 响应回读非空值。"
"technical-management","technical-management/index.vue","852","图纸编号","code","","code","True","False","file;technicalManagement","technical_scheme;tech_drawing;tech_drawing_version;tech_drawing_review;tech_rfi;tech_rfi_response;tech_disclosure;tech_construction_reference;tech_acceptance_archive;tech_item","","API_READBACK","0","SEEDED","api:/technical-management/overview?projectId=520000000000000001#drawingCode","已从隔离演示库对应 API 响应回读非空值。"
"technical-management","technical-management/index.vue","855","首版版本号","versionNo","","version_no","True","False","file;technicalManagement","technical_scheme;tech_drawing;tech_drawing_version;tech_drawing_review;tech_rfi;tech_rfi_response;tech_disclosure;tech_construction_reference;tech_acceptance_archive;tech_item","tech_drawing_version","DATA_VALUE","3","SEEDED","tech_drawing_version.version_no:3",""
"technical-management","technical-management/index.vue","858","图纸名称","name","","name","True","False","file;technicalManagement","technical_scheme;tech_drawing;tech_drawing_version;tech_drawing_review;tech_rfi;tech_rfi_response;tech_disclosure;tech_construction_reference;tech_acceptance_archive;tech_item","","API_READBACK","0","SEEDED","api:/technical-management/overview?projectId=520000000000000001#drawingName","已从隔离演示库对应 API 响应回读非空值。"
"technical-management","technical-management/index.vue","861","专业","specialty","","specialty","False","False","file;technicalManagement","technical_scheme;tech_drawing;tech_drawing_version;tech_drawing_review;tech_rfi;tech_rfi_response;tech_disclosure;tech_construction_reference;tech_acceptance_archive;tech_item","tech_drawing","DATA_VALUE","2","SEEDED","tech_drawing.specialty:2",""
"technical-management","technical-management/index.vue","864","来源单位","sourceOrganization","","source_organization","False","False","file;technicalManagement","technical_scheme;tech_drawing;tech_drawing_version;tech_drawing_review;tech_rfi;tech_rfi_response;tech_disclosure;tech_construction_reference;tech_acceptance_archive;tech_item","tech_drawing","DATA_VALUE","2","SEEDED","tech_drawing.source_organization:2",""
"technical-management","technical-management/index.vue","867","接收时间","receivedAt","","received_at","False","False","file;technicalManagement","technical_scheme;tech_drawing;tech_drawing_version;tech_drawing_review;tech_rfi;tech_rfi_response;tech_disclosure;tech_construction_reference;tech_acceptance_archive;tech_item","tech_drawing_version","DATA_VALUE","3","SEEDED","tech_drawing_version.received_at:3",""
"technical-management","technical-management/index.vue","874","新版本号","versionNo","","version_no","True","False","file;technicalManagement","technical_scheme;tech_drawing;tech_drawing_version;tech_drawing_review;tech_rfi;tech_rfi_response;tech_disclosure;tech_construction_reference;tech_acceptance_archive;tech_item","tech_drawing_version","DATA_VALUE","3","SEEDED","tech_drawing_version.version_no:3",""
"technical-management","technical-management/index.vue","877","接收时间","receivedAt","","received_at","False","False","file;technicalManagement","technical_scheme;tech_drawing;tech_drawing_version;tech_drawing_review;tech_rfi;tech_rfi_response;tech_disclosure;tech_construction_reference;tech_acceptance_archive;tech_item","tech_drawing_version","DATA_VALUE","3","SEEDED","tech_drawing_version.received_at:3",""
"technical-management","technical-management/index.vue","882","来源RFI","sourceRfiId","","source_rfi_id","False","False","file;technicalManagement","technical_scheme;tech_drawing;tech_drawing_version;tech_drawing_review;tech_rfi;tech_rfi_response;tech_disclosure;tech_construction_reference;tech_acceptance_archive;tech_item","tech_drawing_version","DATA_VALUE","1","SEEDED","tech_drawing_version.source_rfi_id:1",""
"technical-management","technical-management/index.vue","897","变更摘要","changeSummary","","change_summary","True","False","file;technicalManagement","technical_scheme;tech_drawing;tech_drawing_version;tech_drawing_review;tech_rfi;tech_rfi_response;tech_disclosure;tech_construction_reference;tech_acceptance_archive;tech_item","tech_drawing_version","DATA_VALUE","2","SEEDED","tech_drawing_version.change_summary:2",""
"technical-management","technical-management/index.vue","904","会审编号","code","","code","True","False","file;technicalManagement","technical_scheme;tech_drawing;tech_drawing_version;tech_drawing_review;tech_rfi;tech_rfi_response;tech_disclosure;tech_construction_reference;tech_acceptance_archive;tech_item","","API_READBACK","0","SEEDED","api:/technical-management/overview?projectId=520000000000000001#reviewCode","已从隔离演示库对应 API 响应回读非空值。"
"technical-management","technical-management/index.vue","907","会审日期","reviewDate","","review_date","False","False","file;technicalManagement","technical_scheme;tech_drawing;tech_drawing_version;tech_drawing_review;tech_rfi;tech_rfi_response;tech_disclosure;tech_construction_reference;tech_acceptance_archive;tech_item","tech_drawing_review","DATA_VALUE","2","SEEDED","tech_drawing_review.review_date:2",""
"technical-management","technical-management/index.vue","910","参会人员摘要","participants","","participants","True","False","file;technicalManagement","technical_scheme;tech_drawing;tech_drawing_version;tech_drawing_review;tech_rfi;tech_rfi_response;tech_disclosure;tech_construction_reference;tech_acceptance_archive;tech_item","","API_READBACK","0","SEEDED","api:/technical-management/overview?projectId=520000000000000001#participantSummary","已从隔离演示库对应 API 响应回读非空值。"
"technical-management","technical-management/index.vue","915","会审结论","conclusion","","conclusion","False","False","file;technicalManagement","technical_scheme;tech_drawing;tech_drawing_version;tech_drawing_review;tech_rfi;tech_rfi_response;tech_disclosure;tech_construction_reference;tech_acceptance_archive;tech_item","tech_drawing_review","DATA_VALUE","2","SEEDED","tech_drawing_review.conclusion:2",""
"technical-management","technical-management/index.vue","924","需要RFI","requiresRfi","","requires_rfi","False","False","file;technicalManagement","technical_scheme;tech_drawing;tech_drawing_version;tech_drawing_review;tech_rfi;tech_rfi_response;tech_disclosure;tech_construction_reference;tech_acceptance_archive;tech_item","tech_drawing_review","DATA_VALUE","2","SEEDED","tech_drawing_review.requires_rfi:2",""
"technical-management","technical-management/index.vue","927","会审结论摘要","summary","","summary","True","False","file;technicalManagement","technical_scheme;tech_drawing;tech_drawing_version;tech_drawing_review;tech_rfi;tech_rfi_response;tech_disclosure;tech_construction_reference;tech_acceptance_archive;tech_item","","API_READBACK","0","SEEDED","api:/technical-management/overview?projectId=520000000000000001#reviewSummary","已从隔离演示库对应 API 响应回读非空值。"
"technical-management","technical-management/index.vue","934","RFI编号","code","","code","True","False","file;technicalManagement","technical_scheme;tech_drawing;tech_drawing_version;tech_drawing_review;tech_rfi;tech_rfi_response;tech_disclosure;tech_construction_reference;tech_acceptance_archive;tech_item","","API_READBACK","0","SEEDED","api:/technical-management/overview?projectId=520000000000000001#rfiCode","已从隔离演示库对应 API 响应回读非空值。"
"technical-management","technical-management/index.vue","937","优先级","priority","","priority","False","False","file;technicalManagement","technical_scheme;tech_drawing;tech_drawing_version;tech_drawing_review;tech_rfi;tech_rfi_response;tech_disclosure;tech_construction_reference;tech_acceptance_archive;tech_item","tech_rfi","DATA_VALUE","2","SEEDED","tech_rfi.priority:2",""
"technical-management","technical-management/index.vue","946","主题","subject","","subject","True","False","file;technicalManagement","technical_scheme;tech_drawing;tech_drawing_version;tech_drawing_review;tech_rfi;tech_rfi_response;tech_disclosure;tech_construction_reference;tech_acceptance_archive;tech_item","tech_rfi","DATA_VALUE","2","SEEDED","tech_rfi.subject:2",""
"technical-management","technical-management/index.vue","947","问题描述","question","","question","True","False","file;technicalManagement","technical_scheme;tech_drawing;tech_drawing_version;tech_drawing_review;tech_rfi;tech_rfi_response;tech_disclosure;tech_construction_reference;tech_acceptance_archive;tech_item","tech_rfi","DATA_VALUE","2","SEEDED","tech_rfi.question:2",""
"technical-management","technical-management/index.vue","949","要求回复日期","dueDate","","due_date","False","False","file;technicalManagement","technical_scheme;tech_drawing;tech_drawing_version;tech_drawing_review;tech_rfi;tech_rfi_response;tech_disclosure;tech_construction_reference;tech_acceptance_archive;tech_item","tech_item","DATA_VALUE","3","SEEDED","tech_item.due_date:3",""
"technical-management","technical-management/index.vue","954","设计回复内容","responseContent","","response_content","True","False","file;technicalManagement","technical_scheme;tech_drawing;tech_drawing_version;tech_drawing_review;tech_rfi;tech_rfi_response;tech_disclosure;tech_construction_reference;tech_acceptance_archive;tech_item","tech_rfi_response","DATA_VALUE","2","SEEDED","tech_rfi_response.response_content:2",""
"technical-management","technical-management/index.vue","956","回复人/单位","responderName","","responder_name","True","False","file;technicalManagement","technical_scheme;tech_drawing;tech_drawing_version;tech_drawing_review;tech_rfi;tech_rfi_response;tech_disclosure;tech_construction_reference;tech_acceptance_archive;tech_item","tech_rfi_response","DATA_VALUE","2","SEEDED","tech_rfi_response.responder_name:2",""
"technical-management","technical-management/index.vue","958","是否要求改图","changeRequired","","change_required","False","False","file;technicalManagement","technical_scheme;tech_drawing;tech_drawing_version;tech_drawing_review;tech_rfi;tech_rfi_response;tech_disclosure;tech_construction_reference;tech_acceptance_archive;tech_item","tech_rfi_response","DATA_VALUE","2","SEEDED","tech_rfi_response.change_required:2",""
